it,00_0,01_0,10_0,11_0,00_1,01_1,10_1,11_1
2670,0.000107489,-1.1785e-06,-1.1785e-06,0.000106926,0.000106441,1.76465e-06,1.76465e-06,0.000109781
2671,0.00010778,-2.49979e-06,-2.49979e-06,0.000107079,0.000108797,2.80666e-07,2.80666e-07,0.000107995
2672,0.000105291,6.41395e-07,6.41395e-07,0.000109523,0.000111598,-1.72203e-06,-1.72203e-06,0.000108464
2673,0.000107089,-1.81326e-06,-1.81326e-06,0.0001052,0.000106301,8.26975e-08,8.26975e-08,0.000105948
2674,0.000108735,-4.25106e-07,-4.25106e-07,0.000106805,0.000105337,-3.29049e-07,-3.29049e-07,0.0001084
2675,0.000106897,2.28435e-07,2.28435e-07,0.000107412,0.000108284,1.22063e-06,1.22063e-06,0.000105587
2676,0.000105613,2.22971e-07,2.22971e-07,0.000108338,0.000105959,4.72588e-07,4.72588e-07,0.000106952
2677,0.000107541,-6.20787e-07,-6.20787e-07,0.000105828,0.000110265,7.90197e-07,7.90197e-07,0.000107545
2678,0.00010574,-9.51913e-07,-9.51913e-07,0.000108573,0.000107968,1.62271e-07,1.62271e-07,0.000108252
2679,0.000107522,-1.41201e-07,-1.41201e-07,0.000109842,0.000110431,1.91923e-06,1.91923e-06,0.000108141
2680,0.000106828,6.08724e-07,6.08724e-07,0.00010801,0.000109348,-2.49346e-06,-2.49346e-06,0.000105102
2681,0.000106399,2.42509e-06,2.42509e-06,0.000107898,0.000108687,-8.11959e-07,-8.11959e-07,0.000107849
2682,0.000108354,1.82711e-06,1.82711e-06,0.00010796,0.000107371,4.96175e-07,4.96175e-07,0.000107853
2683,0.000109795,-5.58575e-07,-5.58575e-07,0.000108414,0.000109118,-1.5409e-06,-1.5409e-06,0.000107635
2684,0.00010517,-5.31595e-07,-5.31595e-07,0.000109147,0.000108447,7.45782e-08,7.45782e-08,0.000109234
2685,0.000104737,-6.52691e-07,-6.52691e-07,0.000108511,0.000108722,-5.70752e-07,-5.70752e-07,0.000106395
2686,0.000104216,8.69248e-08,8.69248e-08,0.000108407,0.000109623,2.33121e-06,2.33121e-06,0.000107762
2687,0.000108499,2.77876e-06,2.77876e-06,0.000108959,0.000108335,6.9089e-07,6.9089e-07,0.000107248
2688,0.000108167,9.14119e-07,9.14119e-07,0.000109973,0.000107407,9.38857e-07,9.38857e-07,0.00010916
2689,0.000107072,-8.13848e-07,-8.13848e-07,0.000109403,0.00011022,-8.24453e-07,-8.24453e-07,0.000107449
2690,0.000109558,1.32554e-07,1.32554e-07,0.000104174,0.000107824,1.02877e-06,1.02877e-06,0.000108013
2691,0.000106891,1.95866e-07,1.95866e-07,0.000107454,0.000108826,-5.0605e-07,-5.0605e-07,0.000106459
2692,0.000107789,-4.3704e-07,-4.3704e-07,0.000108828,0.00010704,1.15686e-06,1.15686e-06,0.000106767
2693,0.000108091,-9.70142e-07,-9.70142e-07,0.000107597,0.000108359,-7.48097e-07,-7.48097e-07,0.000106899
2694,0.000107915,2.16636e-07,2.16636e-07,0.000108293,0.000110502,1.9205e-06,1.9205e-06,0.000108234
2695,0.000106513,1.12051e-06,1.12051e-06,0.000107957,0.000111174,-7.28883e-07,-7.28883e-07,0.000105642
2696,0.000104558,2.2277e-06,2.2277e-06,0.000109963,0.000107632,1.00845e-06,1.00845e-06,0.000107233
2697,0.000104211,8.07253e-07,8.07253e-07,0.000110528,0.000106856,-1.74564e-06,-1.74564e-06,0.000106649
2698,0.000110212,-9.29158e-07,-9.29158e-07,0.000109147,0.000107942,1.58838e-07,1.58838e-07,0.000108182
2699,0.000107331,-2.55386e-07,-2.55386e-07,0.000107231,0.000108888,-1.49467e-06,-1.49467e-06,0.000107134
2700,0.000104945,8.77169e-07,8.77169e-07,0.000108465,0.000107293,1.51368e-06,1.51368e-06,0.000108487
2701,0.000110261,-4.52634e-08,-4.52634e-08,0.000108499,0.000105448,-9.9591e-07,-9.9591e-07,0.00010915
2702,0.000109415,-1.38293e-06,-1.38293e-06,0.000105927,0.000108958,1.29564e-06,1.29564e-06,0.000108341
2703,0.000107083,-3.63736e-07,-3.63736e-07,0.000108395,0.000110123,-1.0358e-07,-1.0358e-07,0.000108184
2704,0.000106434,-8.10193e-07,-8.10193e-07,0.000110225,0.000106131,2.86421e-07,2.86421e-07,0.000110244
2705,0.000108253,-2.72256e-07,-2.72256e-07,0.000108419,0.000109974,-1.24354e-06,-1.24354e-06,0.000109856
2706,0.000105197,-4.53184e-07,-4.53184e-07,0.000110003,0.000107479,2.28094e-07,2.28094e-07,0.000108997
2707,0.000106679,-3.51836e-09,-3.51836e-09,0.000109132,0.000106166,8.88106e-08,8.88106e-08,0.00010795
2708,0.000107386,5.9746e-07,5.9746e-07,0.000106746,0.000109655,5.49461e-07,5.49461e-07,0.000108075
2709,0.000108677,4.7169e-07,4.7169e-07,0.000111203,0.0001087,-9.42653e-07,-9.42653e-07,0.000109531
2710,0.000107673,4.34285e-07,4.34285e-07,0.000108637,0.000108472,-4.31997e-07,-4.31997e-07,0.00010759
2711,0.000108131,7.82271e-07,7.82271e-07,0.000107365,0.000108871,-7.8558e-08,-7.8558e-08,0.000106825
2712,0.00010662,-7.23281e-07,-7.23281e-07,0.000109511,0.000111061,1.02074e-06,1.02074e-06,0.000108289
2713,0.000107735,-2.67806e-06,-2.67806e-06,0.000110509,0.000108757,7.0624e-07,7.0624e-07,0.000106187
2714,0.000108074,-2.45092e-06,-2.45092e-06,0.000109055,0.000106374,-2.21258e-07,-2.21258e-07,0.000110135
2715,0.000107188,2.13346e-07,2.13346e-07,0.000107246,0.000109917,5.43562e-07,5.43562e-07,0.000109275
2716,0.000107821,8.72401e-08,8.72401e-08,0.00010806,0.0001072,5.86794e-07,5.86794e-07,0.000111389
2717,0.000105902,9.96279e-08,9.96279e-08,0.000111645,0.000108386,-1.10174e-06,-1.10174e-06,0.000108613
2718,0.000102935,-1.0279e-06,-1.0279e-06,0.000107594,0.000107478,7.64878e-07,7.64878e-07,0.00010597
2719,0.000106578,1.31284e-07,1.31284e-07,0.000108342,0.000109143,2.10952e-06,2.10952e-06,0.000110329
2720,0.000107674,4.15864e-08,4.15864e-08,0.000106469,0.000105373,1.92163e-07,1.92163e-07,0.000108487
2721,0.000107267,8.51928e-07,8.51928e-07,0.000110186,0.000108593,2.61818e-07,2.61818e-07,0.000106825
2722,0.000109013,3.89963e-07,3.89963e-07,0.000110419,0.000109574,-3.17222e-07,-3.17222e-07,0.000107592
2723,0.000106651,-6.06418e-08,-6.06418e-08,0.000107745,0.000110556,-6.92397e-07,-6.92397e-07,0.000107698
2724,0.000107448,-5.35028e-07,-5.35028e-07,0.000108058,0.000108612,1.03573e-06,1.03573e-06,0.000108505
2725,0.000106399,8.43425e-07,8.43425e-07,0.000108777,0.000106308,8.42376e-07,8.42376e-07,0.000108142
2726,0.000106523,5.27246e-07,5.27246e-07,0.000107566,0.000110269,1.16213e-06,1.16213e-06,0.000108739
2727,0.000109061,2.01808e-06,2.01808e-06,0.000106934,0.000108903,-1.81096e-07,-1.81096e-07,0.000107744
2728,0.00010608,2.71215e-07,2.71215e-07,0.000109846,0.000110373,-1.01575e-06,-1.01575e-06,0.000106264
2729,0.000108342,-2.04681e-07,-2.04681e-07,0.000109511,0.00010841,2.40115e-07,2.40115e-07,0.000106175
2730,0.0001071,1.83204e-07,1.83204e-07,0.000107231,0.000106923,-5.85073e-07,-5.85073e-07,0.000108445
2731,0.000107247,-2.92841e-07,-2.92841e-07,0.000109528,0.00011123,9.84064e-07,9.84064e-07,0.00010742
2732,0.000107726,-1.27592e-06,-1.27592e-06,0.00010806,0.000107759,-2.44765e-08,-2.44765e-08,0.000107635
2733,0.000107144,-4.30844e-07,-4.30844e-07,0.000106,0.000106411,1.49421e-07,1.49421e-07,0.000107684
2734,0.000107937,1.22206e-06,1.22206e-06,0.000108499,0.000108181,-1.16254e-08,-1.16254e-08,0.000110333
2735,0.000109287,4.5136e-07,4.5136e-07,0.000109958,0.000107464,-1.86547e-07,-1.86547e-07,0.000104903
2736,0.000105393,-1.45126e-06,-1.45126e-06,0.000107452,0.000111677,-1.64614e-07,-1.64614e-07,0.000104244
2737,0.000107956,2.01816e-06,2.01816e-06,0.000108775,0.000109518,-3.59481e-07,-3.59481e-07,0.000111101
2738,0.000107652,2.08249e-06,2.08249e-06,0.000111023,0.000110615,-1.30145e-07,-1.30145e-07,0.000109991
2739,0.000106399,1.84282e-07,1.84282e-07,0.000108617,0.000109291,5.39427e-07,5.39427e-07,0.000108654
2740,0.000105301,1.12761e-06,1.12761e-06,0.00010767,0.000107922,2.06421e-06,2.06421e-06,0.000107045
2741,0.000110008,-3.39385e-07,-3.39385e-07,0.000105723,0.00010841,-6.58288e-07,-6.58288e-07,0.000107875
2742,0.000106313,-5.78147e-07,-5.78147e-07,0.000109002,0.000107646,8.89469e-07,8.89469e-07,0.000110044
2743,0.000107125,-9.91234e-07,-9.91234e-07,0.000106797,0.000108181,3.72492e-07,3.72492e-07,0.000107932
2744,0.000105685,1.36661e-06,1.36661e-06,0.000107548,0.000107211,2.28001e-06,2.28001e-06,0.000102851
2745,0.000105205,9.45525e-07,9.45525e-07,0.000106324,0.000108088,1.9117e-06,1.9117e-06,0.000108258
2746,0.000105792,1.79776e-06,1.79776e-06,0.000109639,0.000108977,1.1704e-06,1.1704e-06,0.000106666
2747,0.000105874,-3.61251e-06,-3.61251e-06,0.000110648,0.000107636,1.88039e-06,1.88039e-06,0.000110238
2748,0.000108805,7.8439e-08,7.8439e-08,0.000105722,0.000105147,1.08948e-06,1.08948e-06,0.000107566
2749,0.000107233,-9.03709e-07,-9.03709e-07,0.000109638,0.000109145,-1.08451e-06,-1.08451e-06,0.000104938
2750,0.000106562,-8.63976e-07,-8.63976e-07,0.000108657,0.000108316,-1.19143e-06,-1.19143e-06,0.000107901
2751,0.000106566,-1.92389e-06,-1.92389e-06,0.000109231,0.000107109,-1.25623e-06,-1.25623e-06,0.000111377
2752,0.000107834,9.83881e-07,9.83881e-07,0.000106404,0.000108098,-4.78567e-07,-4.78567e-07,0.000111246
2753,0.000105026,-4.42924e-07,-4.42924e-07,0.000107994,0.000107872,-3.77354e-08,-3.77354e-08,0.000109397
2754,0.000107613,-1.43296e-06,-1.43296e-06,0.000109545,0.000107985,2.08084e-07,2.08084e-07,0.000106983
2755,0.00010972,-1.01591e-06,-1.01591e-06,0.000109148,0.000108692,-2.3238e-07,-2.3238e-07,0.000105549
2756,0.000107522,1.46346e-06,1.46346e-06,0.000106891,0.000110752,-6.43928e-07,-6.43928e-07,0.000108026
2757,0.000109545,-8.23884e-07,-8.23884e-07,0.000106547,0.000108115,-6.11418e-07,-6.11418e-07,0.000107753
2758,0.000106011,-6.11103e-07,-6.11103e-07,0.00010997,0.000110139,9.53267e-07,9.53267e-07,0.000110273
2759,0.00011004,2.21742e-07,2.21742e-07,0.000109936,0.00010878,7.42169e-07,7.42169e-07,0.000107893
2760,0.000105739,2.00546e-06,2.00546e-06,0.000111343,0.000110094,-4.65167e-07,-4.65167e-07,0.000106265
2761,0.00010539,-3.53801e-07,-3.53801e-07,0.000106957,0.000107738,1.10241e-06,1.10241e-06,0.000108284
2762,0.000110852,-1.51489e-06,-1.51489e-06,0.000109373,0.00011072,5.41097e-08,5.41097e-08,0.000108511
2763,0.000105341,-1.70264e-07,-1.70264e-07,0.000106944,0.00011074,-1.33702e-07,-1.33702e-07,0.000108219
2764,0.000105495,-3.11747e-07,-3.11747e-07,0.00010979,0.000110616,-5.26856e-07,-5.26856e-07,0.000107138
2765,0.000109334,-9.24847e-07,-9.24847e-07,0.000110912,0.00011163,1.14275e-06,1.14275e-06,0.000107451
2766,0.000109306,1.63708e-06,1.63708e-06,0.000107987,0.0001104,5.19897e-07,5.19897e-07,0.00010773
2767,0.000106206,-2.60711e-07,-2.60711e-07,0.000108845,0.000107323,8.58432e-07,8.58432e-07,0.000108477
2768,0.00010803,-2.20884e-06,-2.20884e-06,0.000109221,0.000110649,-5.32428e-07,-5.32428e-07,0.000110393
2769,0.000108539,-1.87999e-06,-1.87999e-06,0.000106342,0.000113424,1.2756e-06,1.2756e-06,0.000106255
2770,0.000107491,1.67888e-06,1.67888e-06,0.000108462,0.000111825,2.37383e-06,2.37383e-06,0.000109006
2771,0.000105949,1.27703e-07,1.27703e-07,0.00010751,0.00010816,-9.3198e-07,-9.3198e-07,0.000106984
2772,0.000109905,1.4189e-06,1.4189e-06,0.000110853,0.000107,7.33555e-07,7.33555e-07,0.00011129
2773,0.000106003,2.2783e-06,2.2783e-06,0.0001078,0.000109153,7.54845e-07,7.54845e-07,0.000107464
2774,0.000109312,-1.11869e-06,-1.11869e-06,0.000111155,0.000108266,1.77568e-06,1.77568e-06,0.000106459
2775,0.000108141,1.98701e-06,1.98701e-06,0.000109169,0.00010839,1.91033e-07,1.91033e-07,0.000108543
2776,0.000107967,4.37119e-07,4.37119e-07,0.000106083,0.000109766,7.24824e-07,7.24824e-07,0.000106838
2777,0.000106311,1.33711e-06,1.33711e-06,0.000108251,0.000111944,-2.25636e-07,-2.25636e-07,0.00010564
2778,0.000106805,-2.10581e-06,-2.10581e-06,0.000108714,0.000109295,1.43832e-06,1.43832e-06,0.000107812
2779,0.00010676,-1.67228e-07,-1.67228e-07,0.000108924,0.000109903,4.66147e-07,4.66147e-07,0.000107736
2780,0.000107073,-1.63872e-07,-1.63872e-07,0.000111216,0.000107857,-2.7213e-06,-2.7213e-06,0.0001072
2781,0.000107622,8.98017e-07,8.98017e-07,0.000106464,0.000108992,7.15088e-07,7.15088e-07,0.000106901
2782,0.000108339,-4.93943e-07,-4.93943e-07,0.000107443,0.000109561,1.41578e-06,1.41578e-06,0.00010964
2783,0.000107019,4.12722e-07,4.12722e-07,0.000110448,0.000110813,-1.07799e-06,-1.07799e-06,0.000106794
2784,0.000107964,1.24151e-06,1.24151e-06,0.000107631,0.000109743,-4.15115e-07,-4.15115e-07,0.000107748
2785,0.000107201,-5.28571e-07,-5.28571e-07,0.00010991,0.000112035,1.08732e-06,1.08732e-06,0.000108403
2786,0.00010785,-1.36897e-06,-1.36897e-06,0.000108644,0.000109239,5.04285e-07,5.04285e-07,0.00010549
2787,0.00010668,3.6941e-07,3.6941e-07,0.000108665,0.00010698,1.66162e-07,1.66162e-07,0.000108588
2788,0.000107811,1.3079e-07,1.3079e-07,0.000106962,0.000107924,6.4323e-07,6.4323e-07,0.000108754
2789,0.000107125,-1.3086e-06,-1.3086e-06,0.000110174,0.000112931,5.10041e-07,5.10041e-07,0.000106522
2790,0.000107781,-5.08725e-07,-5.08725e-07,0.000108567,0.000104999,6.89142e-07,6.89142e-07,0.000107869
2791,0.000109309,1.47566e-06,1.47566e-06,0.000107927,0.000107288,-1.9901e-06,-1.9901e-06,0.000105177
2792,0.000107064,-2.80332e-07,-2.80332e-07,0.000110073,0.000106718,4.32434e-07,4.32434e-07,0.000107886
2793,0.000107126,1.63939e-06,1.63939e-06,0.000107662,0.000108286,-8.61688e-07,-8.61688e-07,0.000110694
2794,0.000106508,-4.93599e-07,-4.93599e-07,0.000105953,0.000109049,1.67655e-06,1.67655e-06,0.00010792
2795,0.000105614,4.52714e-07,4.52714e-07,0.000107844,0.000108218,4.12517e-07,4.12517e-07,0.000109601
2796,0.000105914,1.90785e-06,1.90785e-06,0.000108614,0.000110442,3.46542e-07,3.46542e-07,0.000109981
2797,0.00010575,5.6907e-07,5.6907e-07,0.000107454,0.000108401,-2.21132e-06,-2.21132e-06,0.000109181
2798,0.000107841,-1.55184e-06,-1.55184e-06,0.000109627,0.000107894,-1.24004e-07,-1.24004e-07,0.000107564
2799,0.000107188,-4.50885e-07,-4.50885e-07,0.000106338,0.000109534,-3.81195e-07,-3.81195e-07,0.000107857
2800,0.000109146,-7.55006e-07,-7.55006e-07,0.000107747,0.000111293,-1.41514e-06,-1.41514e-06,0.000110441
2801,0.000108658,-6.25732e-07,-6.25732e-07,0.000109187,0.000106998,-5.2336e-08,-5.2336e-08,0.000107307
2802,0.000109969,7.97403e-07,7.97403e-07,0.000108624,0.00010956,9.23834e-08,9.23834e-08,0.00011172
2803,0.000109065,-9.20132e-08,-9.20132e-08,0.000108818,0.000110916,-1.12088e-06,-1.12088e-06,0.000105267
2804,0.000106355,-9.87014e-07,-9.87014e-07,0.00011036,0.000111073,-2.92908e-07,-2.92908e-07,0.000108356
2805,0.000107121,7.85456e-08,7.85456e-08,0.000108662,0.000110684,-9.42394e-07,-9.42394e-07,0.000107662
2806,0.000106781,-9.43423e-07,-9.43423e-07,0.000109462,0.000109839,1.71977e-06,1.71977e-06,0.000106203
2807,0.000106914,-1.39806e-06,-1.39806e-06,0.000111613,0.000108354,-1.4776e-06,-1.4776e-06,0.000106151
2808,0.000107284,1.25483e-06,1.25483e-06,0.000108271,0.000109209,4.03747e-07,4.03747e-07,0.000106434
2809,0.000107123,-1.36395e-06,-1.36395e-06,0.000107456,0.000110939,-7.37464e-07,-7.37464e-07,0.000110165
2810,0.000107704,-1.61323e-06,-1.61323e-06,0.000109603,0.000106843,-4.04606e-07,-4.04606e-07,0.000106302
2811,0.000105484,5.28298e-07,5.28298e-07,0.00010814,0.000108707,2.3181e-07,2.3181e-07,0.000107011
2812,0.000105015,-1.211e-06,-1.211e-06,0.000108017,0.000108199,-1.8184e-06,-1.8184e-06,0.000110327
2813,0.000107709,8.33918e-07,8.33918e-07,0.000108473,0.000106391,-1.94205e-07,-1.94205e-07,0.000108984
2814,0.000106003,-7.57657e-08,-7.57657e-08,0.000106908,0.000109908,5.55194e-07,5.55194e-07,0.000109011
2815,0.000110088,1.03381e-06,1.03381e-06,0.000108405,0.000109347,2.20675e-06,2.20675e-06,0.000108113
2816,0.000106781,8.11725e-07,8.11725e-07,0.000109316,0.000109065,-1.77238e-06,-1.77238e-06,0.000109343
2817,0.000106658,7.52008e-07,7.52008e-07,0.000108652,0.000109919,5.15636e-07,5.15636e-07,0.000107947
2818,0.000109956,-5.24773e-07,-5.24773e-07,0.000107394,0.000108675,-5.76851e-07,-5.76851e-07,0.000107684
2819,0.000105042,-1.27354e-06,-1.27354e-06,0.000107126,0.000108283,-3.37193e-07,-3.37193e-07,0.000109781
2820,0.000108474,2.17753e-07,2.17753e-07,0.000108489,0.0001078,-2.07294e-06,-2.07294e-06,0.000108358
2821,0.00010784,-5.66242e-07,-5.66242e-07,0.000109046,0.000111367,2.00693e-06,2.00693e-06,0.000110744
2822,0.000107285,-4.42871e-07,-4.42871e-07,0.000111086,0.000110146,-4.38288e-07,-4.38288e-07,0.000106743
2823,0.000108052,-2.20216e-06,-2.20216e-06,0.000111243,0.0001092,1.02501e-06,1.02501e-06,0.000105773
2824,0.000105776,9.17658e-07,9.17658e-07,0.000108476,0.000107851,1.38907e-06,1.38907e-06,0.00010773
2825,0.000106042,-9.4563e-07,-9.4563e-07,0.000108246,0.000110392,-5.97506e-07,-5.97506e-07,0.00010718
2826,0.000110401,-9.66966e-07,-9.66966e-07,0.000106957,0.000110168,-1.26283e-07,-1.26283e-07,0.000111902
2827,0.000108226,-1.01707e-06,-1.01707e-06,0.000108194,0.000106074,5.61099e-07,5.61099e-07,0.000107663
2828,0.000107883,4.05354e-07,4.05354e-07,0.000109543,0.000109247,-4.43348e-07,-4.43348e-07,0.000108718
2829,0.000108263,-3.4826e-08,-3.4826e-08,0.000108808,0.000109885,4.38163e-07,4.38163e-07,0.000107068
2830,0.000107474,1.74608e-06,1.74608e-06,0.000108063,0.000110298,6.90796e-07,6.90796e-07,0.00010799
2831,0.000105196,-2.3348e-07,-2.3348e-07,0.000108149,0.000110868,6.20072e-07,6.20072e-07,0.000108911
2832,0.000107837,1.66969e-07,1.66969e-07,0.000108855,0.000108885,1.4147e-06,1.4147e-06,0.000106897
2833,0.000107197,1.27241e-06,1.27241e-06,0.000110527,0.000109634,-6.55472e-07,-6.55472e-07,0.000105829
2834,0.000109043,3.82211e-07,3.82211e-07,0.000111087,0.000109683,-1.1857e-06,-1.1857e-06,0.000109381
2835,0.000105763,5.21377e-08,5.21377e-08,0.000109879,0.000107348,3.79649e-07,3.79649e-07,0.00010765
2836,0.000105332,-1.09905e-06,-1.09905e-06,0.000109996,0.000111922,1.02291e-06,1.02291e-06,0.000106889
2837,0.000107912,-2.32125e-08,-2.32125e-08,0.00010854,0.000107305,3.5725e-07,3.5725e-07,0.000109552
2838,0.000109037,3.9843e-07,3.9843e-07,0.000108094,0.00010818,4.14231e-07,4.14231e-07,0.000109764
2839,0.000107606,6.04779e-07,6.04779e-07,0.000108633,0.000105596,5.98372e-07,5.98372e-07,0.000105969
2840,0.000108619,8.70078e-07,8.70078e-07,0.000108418,0.000108907,3.20439e-07,3.20439e-07,0.000108047
2841,0.00011085,1.37794e-07,1.37794e-07,0.000110236,0.000109855,-1.16768e-07,-1.16768e-07,0.000108166
2842,0.000109883,-3.84868e-07,-3.84868e-07,0.00010788,0.000106583,9.43204e-10,9.43204e-10,0.000106143
2843,0.000109338,6.57567e-07,6.57567e-07,0.000111739,0.000108029,-2.54789e-07,-2.54789e-07,0.000106854
2844,0.000106933,1.4221e-06,1.4221e-06,0.000108789,0.000111599,-2.21084e-06,-2.21084e-06,0.000109594
2845,0.000107265,2.18823e-06,2.18823e-06,0.000107455,0.000107636,7.76549e-07,7.76549e-07,0.00011051
2846,0.000106534,-5.98164e-07,-5.98164e-07,0.000110496,0.000109098,6.27929e-07,6.27929e-07,0.000108907
2847,0.000106867,9.51433e-07,9.51433e-07,0.000110195,0.000110356,-1.22677e-06,-1.22677e-06,0.000106291
2848,0.000110059,4.66884e-07,4.66884e-07,0.000110565,0.000110899,4.2409e-07,4.2409e-07,0.000107517
2849,0.000107317,8.21581e-07,8.21581e-07,0.000106894,0.000108364,-2.11814e-07,-2.11814e-07,0.000108917
2850,0.000108404,-9.96628e-07,-9.96628e-07,0.000111281,0.000109911,-1.52037e-06,-1.52037e-06,0.000106622
2851,0.000106941,7.16084e-07,7.16084e-07,0.00011006,0.000110512,-3.82668e-07,-3.82668e-07,0.000109095
2852,0.000108821,-2.18995e-06,-2.18995e-06,0.000110262,0.00011112,-1.27163e-06,-1.27163e-06,0.000108548
2853,0.000107555,-3.92983e-07,-3.92983e-07,0.000106441,0.000110285,-7.16509e-07,-7.16509e-07,0.000107525
2854,0.000107714,1.22091e-06,1.22091e-06,0.000109546,0.000108143,6.17766e-07,6.17766e-07,0.000107988
2855,0.000106544,-4.08538e-08,-4.08538e-08,0.000109666,0.000108469,1.5299e-06,1.5299e-06,0.000107098
2856,0.000105553,8.05298e-07,8.05298e-07,0.000108232,0.000107423,-1.99578e-06,-1.99578e-06,0.000105439
2857,0.000107121,1.58015e-06,1.58015e-06,0.000104728,0.000110004,4.18913e-07,4.18913e-07,0.00010766
2858,0.000106919,-1.47034e-06,-1.47034e-06,0.00011169,0.000108421,2.58811e-06,2.58811e-06,0.000107946
2859,0.000105946,-5.02024e-07,-5.02024e-07,0.00010823,0.000109597,-7.01771e-07,-7.01771e-07,0.000108743
2860,0.000106664,1.12686e-06,1.12686e-06,0.00010924,0.000107896,-4.6026e-07,-4.6026e-07,0.000108001
2861,0.00010878,6.4766e-07,6.4766e-07,0.000107874,0.000109416,3.68169e-07,3.68169e-07,0.000108868
2862,0.000106897,8.38805e-07,8.38805e-07,0.000110138,0.000107823,5.73494e-07,5.73494e-07,0.000107569
2863,0.000109046,4.29619e-07,4.29619e-07,0.000111317,0.00011037,1.54016e-07,1.54016e-07,0.000106649
2864,0.000109617,2.25588e-06,2.25588e-06,0.000108518,0.000110093,2.68197e-06,2.68197e-06,0.000108978
2865,0.000106875,2.32979e-07,2.32979e-07,0.000108739,0.000110473,-9.29795e-07,-9.29795e-07,0.000106783
2866,0.000108356,-9.35943e-07,-9.35943e-07,0.000108353,0.000107989,1.21095e-06,1.21095e-06,0.000107663
2867,0.000108519,-1.70381e-06,-1.70381e-06,0.000105826,0.000109425,4.28512e-07,4.28512e-07,0.000110928
2868,0.000107627,-3.40187e-07,-3.40187e-07,0.000108733,0.000111648,8.64905e-07,8.64905e-07,0.000109619
2869,0.000107662,-4.65836e-08,-4.65836e-08,0.000109848,0.000108188,6.8835e-07,6.8835e-07,0.000107748
2870,0.000110199,-5.97769e-07,-5.97769e-07,0.00011087,0.000107478,-4.14329e-07,-4.14329e-07,0.000110037
2871,0.000107394,1.5628e-06,1.5628e-06,0.00010844,0.000111624,8.57059e-08,8.57059e-08,0.000106564
2872,0.000106092,3.88932e-08,3.88932e-08,0.000108224,0.000110113,3.04e-07,3.04e-07,0.000108302
2873,0.000108853,-1.2091e-07,-1.2091e-07,0.000109761,0.000107494,1.21321e-06,1.21321e-06,0.000108923
2874,0.000108191,-8.85883e-07,-8.85883e-07,0.000108464,0.000112799,2.58682e-07,2.58682e-07,0.000109499
2875,0.000107813,-3.88659e-08,-3.88659e-08,0.000111069,0.000107596,-3.5171e-07,-3.5171e-07,0.00010632
2876,0.000105715,7.18301e-07,7.18301e-07,0.00011046,0.000110952,-1.61108e-07,-1.61108e-07,0.000107459
2877,0.000106581,-1.18519e-06,-1.18519e-06,0.00010995,0.000109137,-7.17874e-07,-7.17874e-07,0.000106782
2878,0.000108236,7.84153e-07,7.84153e-07,0.000108544,0.000111261,-2.52217e-06,-2.52217e-06,0.000108534
2879,0.000107309,1.97169e-06,1.97169e-06,0.000107697,0.00010904,9.98809e-08,9.98809e-08,0.000107165
2880,0.000109335,-6.14877e-07,-6.14877e-07,0.000112187,0.000109712,-3.65434e-07,-3.65434e-07,0.000107463
2881,0.000108933,7.12886e-07,7.12886e-07,0.000108881,0.000109853,-1.13463e-06,-1.13463e-06,0.000106712
2882,0.000110557,1.13396e-06,1.13396e-06,0.000107239,0.000107376,3.52242e-07,3.52242e-07,0.000109842
2883,0.0001049,1.39276e-06,1.39276e-06,0.000108997,0.000109655,3.45663e-07,3.45663e-07,0.000107562
2884,0.000108039,8.96684e-08,8.96684e-08,0.000107591,0.000109502,1.14455e-06,1.14455e-06,0.000108193
2885,0.000105424,-6.3949e-08,-6.3949e-08,0.000111925,0.000111947,2.45369e-06,2.45369e-06,0.000106377
2886,0.000104477,1.73735e-06,1.73735e-06,0.000110753,0.000109119,-1.23868e-06,-1.23868e-06,0.000109577
2887,0.000108313,-8.06181e-07,-8.06181e-07,0.000108131,0.000108156,4.95102e-07,4.95102e-07,0.000108035
2888,0.000108867,-1.4573e-06,-1.4573e-06,0.000107554,0.000108813,9.50572e-07,9.50572e-07,0.000109526
2889,0.000109033,-7.44652e-07,-7.44652e-07,0.000109597,0.000106589,6.41105e-07,6.41105e-07,0.00011077
2890,0.000105822,1.24129e-06,1.24129e-06,0.000108447,0.000108456,3.66733e-07,3.66733e-07,0.000108987
2891,0.00011023,1.67454e-06,1.67454e-06,0.000107321,0.000108492,-2.03129e-07,-2.03129e-07,0.000106988
2892,0.000105275,-2.34766e-07,-2.34766e-07,0.000110991,0.000110107,-1.13939e-06,-1.13939e-06,0.000106277
2893,0.00010497,-1.54797e-07,-1.54797e-07,0.000107899,0.000107195,1.83162e-06,1.83162e-06,0.000108007
2894,0.000106858,1.48832e-06,1.48832e-06,0.000108191,0.000109211,1.94602e-06,1.94602e-06,0.000110162
2895,0.000107757,-2.14865e-06,-2.14865e-06,0.00011002,0.000105389,-2.53379e-07,-2.53379e-07,0.000107132
2896,0.000106814,4.17057e-07,4.17057e-07,0.000108937,0.000107741,3.24669e-06,3.24669e-06,0.00011072
2897,0.000104434,9.91073e-07,9.91073e-07,0.000109087,0.000107195,6.05479e-07,6.05479e-07,0.000106119
2898,0.000107392,-1.48907e-06,-1.48907e-06,0.000111078,0.00010831,5.38116e-07,5.38116e-07,0.000106569
